latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.93212,98.82378,303.29,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.39,1.32,N
17.93149,98.82841,314.5,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.23,1.32,N
17.67804,100.56976,315.84,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.53,1.76,N
17.61101,100.97096,305.87,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,292.67,1.16,N
17.60922,100.97062,312.06,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.44,1.84,N
17.6296,100.81505,305.02,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.75,0.7,N
17.56885,101.21096,305.83,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.15,0.87,N
17.6564,100.61641,305.56,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.03,0.99,N
18.42398,95.0153,319.61,0.51,0.5,2023-02-12,18:49,N,nominal,2.0NRT,292,1.69,N
17.65417,100.60834,308.29,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.45,1.06,N
17.65302,100.61594,304.97,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.94,0.99,N
17.65244,100.61974,315.84,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.88,2.23,N
17.64907,100.61922,316.19,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.55,2.34,N
17.68383,100.36579,306.77,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.93,1.36,N
17.65929,100.52874,317.45,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.14,1.68,N
17.83758,99.29912,304.61,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,293.97,1.13,N
17.68102,100.36139,306.05,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.77,1.05,N
17.68044,100.36527,312.11,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.3,1.05,N
17.65592,100.52818,310.33,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.92,1.09,N
17.43168,101.98119,319,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,291.09,1.42,N
17.43111,101.98479,312.74,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,290.96,1.42,N
17.93308,98.60503,314.89,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.85,1.94,N
17.9325,98.60923,305.37,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.43,0.7,N
17.92944,98.60444,306.04,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.76,1.18,N
17.89321,98.75614,306.36,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.13,0.96,N
17.91406,98.58102,317.1,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.44,2.1,N
17.90869,98.59274,311.33,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.11,2.09,N
17.81871,99.22932,316.28,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.81,1.97,N
18.25539,95.93799,310.8,0.45,0.47,2023-02-12,18:49,N,nominal,2.0NRT,292.72,1.44,N
17.81517,99.22874,315.78,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.02,1.97,N
17.81404,99.23662,307.09,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.63,2.22,N
17.8602,98.88575,312.41,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.07,0.88,N
17.98548,97.95149,303.54,0.51,0.41,2023-02-12,18:49,N,nominal,2.0NRT,290.52,0.83,N
17.89658,98.59929,305.43,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.92,1.64,N
17.85659,98.88527,304.63,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.83,0.88,N
17.8325,99.05592,305.99,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.35,1.71,N
17.80051,99.28066,304.59,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,293.19,1.21,N
17.6014,100.59201,304.34,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.56,0.53,N
17.60083,100.59583,318.07,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.43,2.23,N
18.23219,95.94835,310.84,0.45,0.47,2023-02-12,18:49,N,nominal,2.0NRT,293.38,1.74,N
17.79639,99.23354,306.06,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.4,1.63,N
17.64088,100.28066,313.79,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.27,0.95,N
17.59466,100.59097,312.11,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.15,1.76,N
17.59129,100.59038,306.67,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.36,1.21,N
17.87159,98.59122,305.51,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.59,1.25,N
18.21273,95.92829,306.15,0.45,0.47,2023-02-12,18:49,N,nominal,2.0NRT,294.09,1.47,N
17.82186,98.89706,321.32,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.09,1.73,N
17.82307,98.88838,302.9,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.68,1.28,N
17.82128,98.90122,302.9,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,290.84,1.73,N
17.84186,98.67199,305.03,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.05,1.41,N
17.81577,98.86153,306.21,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.29,0.94,N
17.57608,100.53036,305.13,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.67,1.08,N
17.92402,98.03629,305.9,0.5,0.41,2023-02-12,18:49,N,nominal,2.0NRT,290.19,1.06,N
17.83825,98.6712,308.74,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.8,1.18,N
17.83762,98.67587,308.05,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.29,1.61,N
17.8363,98.68562,313.11,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.5,1.64,N
17.81459,98.8435,309.09,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.05,1.36,N
17.571,100.51808,321.42,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,297.01,1.99,N
17.83936,98.63607,309.97,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.81,1.15,N
17.57156,100.51425,319.7,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,296.12,1.99,N
17.57035,100.51468,327.41,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,296.35,2.05,N
17.56977,100.51849,320.2,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,297.02,2.05,N
17.84202,98.66938,303.17,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.1,0.94,N
17.81672,98.84583,305.92,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.52,0.64,N
17.83776,98.67319,307.06,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.46,0.94,N
17.8371,98.6778,310.83,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.84,0.99,N
17.8364,98.68269,308.93,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.98,0.99,N
17.83567,98.68773,307.24,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.79,0.95,N
16.18186,98.80627,306.91,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.47,1.04,N
16.17476,98.80514,303.72,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.19,0.48,N
16.19003,98.62384,304.52,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,290.79,0.94,N
16.1623,98.81608,302.81,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,289.44,0.41,N
16.1558,98.81082,301.78,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,290.57,0.81,N
16.18412,98.4854,308.61,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.01,1.47,N
16.06082,99.29233,312.53,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.13,1.24,N
16.06025,99.2962,309.27,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.99,1.24,N
16.05094,99.26247,309.61,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.94,1.89,N
16.05038,99.26632,313.2,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.68,1.58,N
16.03827,99.27618,323.81,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.27,1.81,N
16.03885,99.27224,314.83,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,293.52,1.81,N
16.01633,99.2701,308.91,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.58,1.9,N
16.0036,99.28405,304.64,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,293.98,1.74,N
15.99481,99.29537,317.37,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.74,2.48,N
15.98962,99.33052,309.03,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.4,1.75,N
15.99137,99.29462,322.92,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.04,2.48,N
15.99258,99.28643,303.28,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.9,0.57,N
15.98852,99.2899,336.54,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.43,3.15,N
15.98792,99.29396,321.76,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.82,3.15,N
15.50389,101.23341,302.43,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,289.49,0.16,N
15.74536,99.47268,324.44,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.64,1.63,N
15.74478,99.47659,329.82,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.41,1.62,N
15.74192,99.47212,308.72,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.89,1.63,N
15.74134,99.47602,306.76,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.09,1.62,N
15.46139,101.22267,314.76,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,290.3,0.73,N
15.3165,101.94512,305.35,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,288.21,0.62,N
15.62549,99.87917,305.55,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.68,0.7,N
15.75772,98.82725,311.65,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.94,1.36,N
15.67658,99.37572,307.71,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.07,1.11,N
15.67314,99.37517,307.07,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.08,1.28,N
15.86101,97.79706,307.46,0.49,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.29,0.81,N
15.43178,100.30127,307,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,292.7,0.92,N
15.40715,100.39478,316.16,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.3,2.66,N
15.6953,98.31068,302.56,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.9,0.97,N
15.69166,98.31026,308.9,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.52,1.7,N
15.76756,97.74768,324.47,0.49,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.39,2.98,N
15.1845,101.24275,327.39,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,291.41,1.57,N
17.81314,98.84511,304.24,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.89,0.64,N
17.56757,100.51021,313.57,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.94,2.08,N
17.56642,100.51781,313.95,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.44,2.05,N
17.83965,98.6338,308.16,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.53,1.18,N
17.56479,100.50578,305.7,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.99,1.55,N
17.56363,100.51344,317.79,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.58,0.86,N
17.56306,100.51716,301.99,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.69,0.86,N
17.83599,98.63335,308.59,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.15,1.18,N
17.80408,98.8569,308.15,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.36,1.57,N
17.9202,97.97912,308.1,0.51,0.41,2023-02-12,18:49,N,nominal,2.0NRT,291.1,1.35,N
17.35415,101.80564,300.93,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,290.56,0.3,N
18.29522,95.04047,302.84,0.51,0.49,2023-02-12,18:49,N,nominal,2.0NRT,290.6,0.77,N
18.29121,95.03516,302.71,0.51,0.49,2023-02-12,18:49,N,nominal,2.0NRT,291.4,0.96,N
17.73777,99.16632,314.07,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.09,2.62,N
17.71093,99.35241,311.69,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.16,1.89,N
17.8025,98.6862,308.56,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.75,1.54,N
17.77657,98.86932,309.95,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,288.88,1.09,N
17.80304,98.65595,303.58,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.11,0.65,N
17.78825,98.76084,305.39,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.86,0.79,N
17.53553,100.47034,319.61,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.96,1.83,N
17.3917,101.41262,308.67,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.63,0.64,N
17.78967,98.69823,314.27,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.92,1.85,N
17.37675,101.42131,304.48,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,291.13,0.55,N
17.77579,98.66487,302.38,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.11,1.68,N
17.77462,98.67322,305.89,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.37,1.03,N
17.53216,100.35386,305.01,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.74,1.26,N
17.52878,100.3532,310.34,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.76,1.26,N
17.5254,100.35255,309.93,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.08,1.04,N
17.73694,98.86356,304.04,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.5,1.35,N
17.58494,99.92532,306.52,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.73,1.84,N
17.52203,100.3519,304.55,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.21,1.04,N
17.77594,98.55654,303.21,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.46,0.67,N
17.76316,98.56802,300.28,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.81,0.55,N
18.22599,94.8759,300.44,0.52,0.5,2023-02-12,18:49,N,nominal,2.0NRT,289.47,1.35,N
17.7316,98.68933,307.47,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.52,0.84,N
17.72073,98.74136,305.24,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.74,0.57,N
17.71716,98.74044,304.38,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.65,0.57,N
17.71653,98.74506,303.14,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.19,0.57,N
17.72009,98.74343,306.15,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.19,0.39,N
17.71652,98.74255,309.9,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.56,0.86,N
17.38796,100.95737,308.28,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.4,1.31,N
18.22715,94.87926,301.81,0.52,0.5,2023-02-12,18:49,N,nominal,2.0NRT,290.05,1.07,N
17.40831,100.80209,303.65,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.01,0.68,N
18.22306,94.87427,300.31,0.52,0.5,2023-02-12,18:49,N,nominal,2.0NRT,288.75,0.81,N
17.71299,98.68938,309.76,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.91,1.62,N
17.70696,98.67965,303.72,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.32,0.89,N
17.68585,98.75031,303.48,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.81,0.73,N
17.70006,98.57045,301.43,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,290.26,0.85,N
17.69217,98.57352,327.92,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.23,2.26,N
17.69275,98.56943,302.99,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.56,2.26,N
17.6708,98.67314,304.22,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.34,0.65,N
17.66331,98.72665,319.15,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.42,1.31,N
17.66271,98.73094,307.5,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.34,1.31,N
17.19889,101.84611,306.44,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,290.86,0.43,N
17.42052,100.37888,308.8,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.92,1.33,N
17.65321,98.74593,305.18,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.4,1.12,N
17.56784,99.34841,307.53,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.89,2.07,N
17.67814,98.54044,302.95,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,287.92,0.85,N
17.65821,98.68369,306.5,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.07,1.04,N
17.65562,98.70229,310.63,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.83,1.32,N
17.65494,98.70718,310.31,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.66,1.59,N
17.65363,98.71663,308.54,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.37,1.16,N
17.65069,98.73762,316.74,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.16,2.04,N
17.66544,98.60503,304.16,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.13,0.83,N
17.65201,98.70159,312.58,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.79,1.32,N
17.65134,98.70647,319.48,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.93,1.59,N
17.67082,98.53944,302.24,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,288.28,0.94,N
17.66178,98.60466,304.46,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.65,0.85,N
17.66119,98.60887,304.32,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.45,0.81,N
17.64517,98.72428,305.23,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.73,0.41,N
17.42728,100.24004,306.23,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,296.12,1.23,N
17.65929,98.59579,311.5,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.84,1.72,N
17.6581,98.60437,302.05,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.27,0.85,N
17.65751,98.6086,312.84,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.2,0.81,N
17.42444,100.23566,311.55,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,296.17,1.23,N
17.68258,98.39967,297.56,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,286.63,0.48,N
17.65562,98.59545,304.39,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.32,1.06,N
17.65443,98.60404,317.55,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.46,3.01,N
17.65384,98.6083,308.67,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.31,0.94,N
17.42105,100.23509,311.83,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.88,1.67,N
17.35253,100.69431,305.96,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.27,1.4,N
17.63499,98.71767,320.62,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.77,2.27,N
17.65507,98.57248,304.09,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.5,0.45,N
17.65447,98.57681,301.6,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.12,0.45,N
17.65018,98.60789,304.33,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.18,0.94,N
17.6526,98.56343,305.46,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.77,0.86,N
17.64593,98.61175,307.64,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.33,0.5,N
17.63334,98.70275,305.03,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.51,0.58,N
17.64407,98.5983,326.7,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.64,2.1,N
17.64955,98.55849,302.12,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,290.76,1.07,N
17.64893,98.56299,301.94,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,290.4,0.86,N
17.64655,98.58029,311.03,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.26,1.16,N
17.64593,98.58479,309.16,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,288.9,1.16,N
17.64347,98.60265,315.27,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.74,2.1,N
17.55489,99.23711,309.59,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.07,1.75,N
17.6435,98.57542,328.24,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.49,3.78,N
17.64468,98.56682,303.97,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.95,1.39,N
16.99586,99.14908,311.86,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,298.54,1.56,N
16.99528,99.15307,310.72,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.83,1.56,N
17.40242,96.0807,304.61,0.43,0.46,2023-02-12,18:49,N,nominal,2.0NRT,292.43,0.72,N
16.98125,99.12556,313.6,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.57,1.76,N
16.97479,99.1203,308.55,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.44,2,N
16.97126,99.11977,314.31,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.89,1.59,N
16.97066,99.12387,316.03,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.22,1.59,N
16.98849,98.9748,324.95,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,298.92,3.01,N
16.96714,99.12331,309.38,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.25,1.59,N
16.89631,99.61042,308.9,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.87,1.41,N
17.07163,98.33489,305.49,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.91,1.01,N
17.05479,98.45529,306.62,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.36,0.58,N
17.0475,98.4542,313.31,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,294.01,1.43,N
16.9789,98.88904,308.66,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.11,0.91,N
16.96774,98.96751,309.45,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.04,1.73,N
16.97477,98.89247,304.07,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.67,0.46,N
16.81585,99.98961,312.81,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.42,0.53,N
16.81866,99.94695,329.4,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.48,1.31,N
16.87093,99.51708,321.99,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.66,2.17,N
16.8669,99.52046,310.67,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.25,2.17,N
16.91851,99.03646,314.42,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.14,2.17,N
16.87666,99.32192,307.2,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.46,0.9,N
16.92472,98.91883,302.01,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.4,1.25,N
16.85804,99.30256,306.07,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.35,0.94,N
16.46962,101.8303,309.57,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,291.6,0.7,N
16.90515,98.92847,323.22,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.33,2.02,N
16.46631,101.82974,317.2,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,292.46,1.61,N
16.46575,101.83334,304.05,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,292.83,1.25,N
16.46244,101.83277,326.76,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.6,1.25,N
16.89544,98.97062,317.49,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.13,2.6,N
16.89257,98.96533,307.59,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.33,1.99,N
16.4597,101.82863,304.66,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,292.43,1.13,N
16.45913,101.83221,308.06,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.28,1.1,N
16.85643,99.19048,309.19,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.55,1.73,N
16.85585,99.19452,313.25,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,298.27,2.01,N
16.47788,101.69201,310.75,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,288.62,1.09,N
16.85232,99.19408,320.65,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,298.22,2.59,N
16.85527,99.17365,318.66,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.79,3.31,N
16.85176,99.1731,337.18,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,298.28,3.31,N
16.85113,99.17747,330.71,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,298.19,3.01,N
16.85052,99.18166,323.54,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.34,3.01,N
16.84994,99.18567,318.03,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.48,2.14,N
16.84936,99.18967,316.54,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,298.14,2.14,N
16.84884,99.1684,308.51,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.22,1.56,N
16.84471,99.17212,308.6,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.19,1.56,N
16.8659,98.99957,311.36,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,297.36,2.24,N
